customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,churn
CUST-001587,5,82.85,508.04,Month-to-month,DSL,No,Electronic check,0
CUST-001588,62,43.26,2583.61,Two year,Fiber optic,Yes,Bank transfer,0
CUST-001589,2,69.85,202.39,Month-to-month,DSL,Yes,Electronic check,1
CUST-001590,52,130.97,6940.92,Month-to-month,No,No,Electronic check,0
CUST-001591,24,64.47,1655.51,One year,No,No,Electronic check,0
CUST-001592,27,44.2,1255.01,Month-to-month,Fiber optic,No,Electronic check,0
CUST-001593,1,59.79,114.02,Two year,No,No,Mailed check,1
CUST-001594,50,67.77,3510.83,Two year,DSL,Yes,Bank transfer,0
CUST-001595,11,60.46,703.41,One year,DSL,No,Electronic check,0
CUST-001596,47,64.06,3235.8,One year,Fiber optic,No,Credit card,0
CUST-001597,52,21.7,1153.16,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-001598,60,36.12,2119.73,Month-to-month,No,No,Bank transfer,0
CUST-001599,50,60.52,3192.84,One year,DSL,No,Electronic check,0
CUST-001600,21,60.04,1346.23,One year,Fiber optic,No,Bank transfer,0
CUST-001601,53,48.01,2531.21,Two year,DSL,No,Credit card,0
CUST-001602,59,59.69,3712.11,Month-to-month,DSL,No,Electronic check,0
CUST-001603,22,66.83,1585.45,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-001604,8,91.68,874.73,Month-to-month,No,No,Bank transfer,1
CUST-001605,64,62.02,4174.68,One year,Fiber optic,Yes,Bank transfer,0
CUST-001606,10,76.97,837.65,One year,Fiber optic,No,Credit card,0
CUST-001607,42,48.75,1919.14,Two year,DSL,No,Electronic check,0
CUST-001608,17,82.16,1492.73,Month-to-month,DSL,No,Electronic check,1
CUST-001609,9,76.27,775.75,Month-to-month,DSL,No,Electronic check,1
CUST-001610,55,90.97,5107.61,Month-to-month,No,No,Mailed check,0
CUST-001611,10,86.4,807.36,Month-to-month,DSL,No,Mailed check,1
CUST-001612,48,82.66,4187.92,Month-to-month,DSL,No,Credit card,0
CUST-001613,49,62.05,2960.9,One year,Fiber optic,Yes,Bank transfer,0
CUST-001614,4,72.35,374.14,Month-to-month,Fiber optic,Yes,Bank transfer,1
CUST-001615,12,96.91,1366.89,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-001616,57,45.44,2602.08,One year,DSL,No,Credit card,0
CUST-001617,36,46.15,1744.9,Two year,Fiber optic,Yes,Mailed check,0
CUST-001618,8,70.44,635.03,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-001619,71,77.46,5723.56,Month-to-month,DSL,Yes,Mailed check,0
CUST-001620,19,40.28,809.7,One year,Fiber optic,No,Electronic check,1
CUST-001621,0,62.76,61.13,One year,DSL,No,Credit card,1
CUST-001622,66,62.18,3977.56,Two year,No,Yes,Electronic check,0
CUST-001623,1,15.0,32.39,Month-to-month,No,Yes,Mailed check,1
CUST-001624,39,58.41,2387.72,Month-to-month,DSL,No,Mailed check,0
CUST-001625,71,60.28,4520.42,Two year,Fiber optic,No,Electronic check,0
CUST-001626,41,60.19,2578.47,Month-to-month,Fiber optic,No,Credit card,1
CUST-001627,42,107.48,4847.01,Month-to-month,No,Yes,Mailed check,0
CUST-001628,27,28.53,762.95,Two year,Fiber optic,No,Mailed check,0
CUST-001629,9,40.26,404.29,Month-to-month,Fiber optic,No,Mailed check,1
CUST-001630,41,15.0,645.92,One year,DSL,No,Credit card,0
CUST-001631,64,50.57,3499.68,Two year,DSL,No,Mailed check,0
CUST-001632,6,53.13,421.62,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-001633,63,49.7,3245.66,One year,Fiber optic,No,Bank transfer,0
CUST-001634,29,98.23,2849.5,Month-to-month,No,No,Credit card,1
CUST-001635,38,90.82,3330.18,Two year,No,No,Bank transfer,0
CUST-001636,11,67.34,771.47,Two year,Fiber optic,No,Credit card,0
CUST-001637,44,53.88,2330.82,Two year,Fiber optic,Yes,Bank transfer,0
CUST-001638,13,95.79,1146.48,Month-to-month,No,Yes,Electronic check,1
CUST-001639,19,64.41,1244.63,One year,No,Yes,Electronic check,0
CUST-001640,51,40.45,2178.88,Two year,No,No,Credit card,0
CUST-001641,3,15.0,60.23,One year,No,Yes,Electronic check,0
CUST-001642,32,51.76,1686.01,One year,Fiber optic,Yes,Electronic check,0
CUST-001643,42,87.64,3462.87,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-001644,9,133.3,1402.97,Two year,Fiber optic,Yes,Mailed check,0
CUST-001645,21,66.85,1508.3,Month-to-month,DSL,No,Electronic check,0
CUST-001646,24,42.04,1050.3,Month-to-month,Fiber optic,No,Electronic check,0
CUST-001647,47,29.45,1257.97,Two year,Fiber optic,No,Mailed check,0
CUST-001648,70,81.56,5648.57,Two year,Fiber optic,No,Credit card,0
CUST-001649,60,15.0,934.84,Two year,DSL,No,Mailed check,0
CUST-001650,13,81.51,1139.51,Month-to-month,Fiber optic,No,Credit card,1
CUST-001651,1,89.53,180.78,Month-to-month,Fiber optic,Yes,Bank transfer,1
CUST-001652,3,78.09,323.06,Month-to-month,Fiber optic,Yes,Mailed check,1
CUST-001653,42,58.41,2531.07,Month-to-month,DSL,No,Electronic check,1
CUST-001654,11,81.95,1015.32,Two year,Fiber optic,No,Credit card,0
CUST-001655,16,70.13,1141.9,One year,DSL,No,Credit card,0
CUST-001656,61,41.66,2424.79,Month-to-month,DSL,Yes,Electronic check,1
CUST-001657,62,120.51,7773.49,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-001658,60,54.45,3434.76,Month-to-month,No,Yes,Bank transfer,0
CUST-001659,18,88.27,1720.7,Two year,Fiber optic,No,Credit card,0
CUST-001660,44,15.0,679.44,One year,Fiber optic,No,Credit card,0
CUST-001661,43,103.29,4471.3,Month-to-month,No,Yes,Mailed check,0
CUST-001662,13,109.06,1542.99,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-001663,39,65.9,2685.79,Month-to-month,No,Yes,Bank transfer,0
CUST-001664,37,81.76,3175.24,Month-to-month,DSL,Yes,Mailed check,0
CUST-001665,28,81.76,2679.97,Two year,Fiber optic,No,Mailed check,0
CUST-001666,54,45.72,2398.64,One year,DSL,No,Credit card,0
CUST-001667,48,81.41,4632.74,Month-to-month,Fiber optic,No,Credit card,1
CUST-001668,38,40.74,1489.05,One year,No,No,Credit card,0
CUST-001669,52,46.74,2524.84,Month-to-month,Fiber optic,No,Mailed check,0
CUST-001670,54,98.81,5109.79,Month-to-month,Fiber optic,No,Mailed check,0
CUST-001671,40,94.24,3922.99,One year,DSL,No,Credit card,1
CUST-001672,19,43.81,919.2,Month-to-month,No,No,Mailed check,1
CUST-001673,54,42.99,2368.45,Month-to-month,Fiber optic,No,Credit card,0
CUST-001674,51,45.63,2488.32,Two year,DSL,Yes,Bank transfer,0
CUST-001675,70,86.98,6044.7,Two year,No,Yes,Bank transfer,0
CUST-001676,10,35.0,345.54,Month-to-month,Fiber optic,No,Electronic check,1
CUST-001677,30,75.7,2420.28,One year,Fiber optic,No,Electronic check,1
CUST-001678,66,87.41,5865.13,Month-to-month,DSL,Yes,Bank transfer,0
CUST-001679,37,62.35,2312.58,One year,DSL,No,Mailed check,0
CUST-001680,67,95.3,6347.5,Month-to-month,No,No,Bank transfer,0
CUST-001681,0,55.87,57.01,One year,Fiber optic,No,Credit card,0
CUST-001682,2,58.58,168.6,Month-to-month,No,No,Electronic check,0
CUST-001683,57,35.68,2108.42,Two year,DSL,Yes,Credit card,0
CUST-001684,25,95.52,2630.99,Two year,Fiber optic,No,Electronic check,1
CUST-001685,37,42.0,1760.58,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-001686,30,75.49,2504.64,One year,Fiber optic,No,Credit card,0
CUST-001687,29,62.86,1901.07,Month-to-month,Fiber optic,No,Electronic check,0
CUST-001688,67,33.42,2301.6,One year,Fiber optic,Yes,Bank transfer,0
CUST-001689,6,46.73,320.54,Month-to-month,Fiber optic,No,Electronic check,1
CUST-001690,55,106.49,5824.39,Month-to-month,No,No,Electronic check,0
CUST-001691,64,71.05,4819.59,One year,DSL,No,Electronic check,0
CUST-001692,47,34.73,1641.2,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-001693,28,74.16,2190.0,Month-to-month,Fiber optic,Yes,Mailed check,1
CUST-001694,11,60.62,692.39,Month-to-month,DSL,No,Electronic check,1
CUST-001695,49,150.0,8013.87,Month-to-month,DSL,Yes,Credit card,1
CUST-001696,33,73.55,2460.51,Month-to-month,No,Yes,Electronic check,0
CUST-001697,10,53.58,621.46,One year,DSL,No,Electronic check,0
CUST-001698,25,107.6,2699.17,One year,DSL,No,Electronic check,0
CUST-001699,69,15.0,1010.27,Month-to-month,Fiber optic,No,Credit card,0
CUST-001700,19,67.83,1446.67,Month-to-month,DSL,No,Mailed check,0
CUST-001701,12,124.83,1572.03,One year,DSL,No,Credit card,0
CUST-001702,49,61.51,2834.58,One year,DSL,No,Credit card,0
CUST-001703,14,15.0,213.3,Two year,DSL,Yes,Mailed check,1
CUST-001704,66,53.12,3711.66,Month-to-month,Fiber optic,No,Credit card,0
CUST-001705,61,108.64,6991.56,Month-to-month,No,No,Mailed check,0
CUST-001706,70,76.28,5209.54,One year,DSL,No,Bank transfer,0
CUST-001707,65,39.83,2546.02,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-001708,17,44.44,826.89,Month-to-month,Fiber optic,No,Credit card,1
CUST-001709,15,48.21,822.1,Month-to-month,DSL,No,Electronic check,1
CUST-001710,24,75.84,1889.38,Two year,Fiber optic,No,Electronic check,1
CUST-001711,33,105.15,3674.03,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-001712,63,96.57,6450.57,One year,DSL,No,Credit card,0
CUST-001713,52,78.68,4618.97,One year,Fiber optic,No,Bank transfer,0
CUST-001714,46,25.05,1109.34,Month-to-month,DSL,No,Electronic check,1
CUST-001715,63,25.16,1556.52,Two year,No,Yes,Electronic check,0
CUST-001716,46,81.0,3710.48,One year,No,No,Bank transfer,0
CUST-001717,27,24.64,718.35,Month-to-month,No,No,Credit card,1
CUST-001718,29,58.23,1724.98,One year,DSL,Yes,Bank transfer,0
CUST-001719,37,74.12,2860.71,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-001720,6,30.87,217.42,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-001721,53,34.27,1850.86,One year,DSL,Yes,Electronic check,0
CUST-001722,46,62.18,2937.98,One year,No,No,Mailed check,1
CUST-001723,52,80.11,4464.44,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-001724,38,96.85,3593.68,Two year,DSL,Yes,Bank transfer,0
CUST-001725,56,83.21,4707.85,One year,No,Yes,Electronic check,0
CUST-001726,68,67.21,4355.68,One year,DSL,No,Electronic check,0
CUST-001727,41,42.61,1810.07,Month-to-month,Fiber optic,No,Electronic check,1
CUST-001728,31,32.87,1041.65,Month-to-month,DSL,No,Mailed check,1
CUST-001729,7,49.67,418.63,Month-to-month,DSL,No,Electronic check,1
CUST-001730,56,77.3,4404.93,One year,No,No,Credit card,0
CUST-001731,65,75.1,4846.52,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-001732,50,15.0,755.56,One year,DSL,Yes,Electronic check,0
CUST-001733,62,41.43,2834.98,Month-to-month,Fiber optic,No,Mailed check,0
CUST-001734,62,101.14,5871.33,One year,No,Yes,Bank transfer,0
CUST-001735,57,67.38,3785.22,Two year,No,No,Bank transfer,0
CUST-001736,36,22.49,833.62,One year,No,No,Credit card,0
CUST-001737,7,135.67,1050.86,One year,No,No,Mailed check,1
CUST-001738,0,64.13,65.71,Two year,Fiber optic,No,Bank transfer,0
CUST-001739,14,76.53,1144.71,Month-to-month,DSL,No,Bank transfer,0
CUST-001740,31,76.99,2495.08,One year,No,No,Electronic check,0
CUST-001741,53,53.97,2931.67,Two year,DSL,No,Electronic check,0
CUST-001742,32,43.17,1417.36,One year,DSL,No,Credit card,0
CUST-001743,1,128.65,240.69,Month-to-month,Fiber optic,No,Mailed check,1
CUST-001744,15,95.1,1534.94,Two year,DSL,No,Bank transfer,0
CUST-001745,70,89.66,5804.46,Month-to-month,Fiber optic,No,Credit card,0
CUST-001746,71,82.29,5725.72,Month-to-month,No,No,Electronic check,0
CUST-001747,27,34.9,1001.12,Month-to-month,Fiber optic,No,Credit card,0
CUST-001748,57,103.33,6349.39,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-001749,51,39.71,2307.26,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-001750,67,73.5,4890.89,Month-to-month,Fiber optic,No,Electronic check,0
CUST-001751,63,15.82,968.58,Two year,DSL,No,Mailed check,0
CUST-001752,45,15.0,708.02,Month-to-month,DSL,Yes,Mailed check,1
CUST-001753,28,74.55,2364.05,Month-to-month,Fiber optic,No,Mailed check,0
CUST-001754,45,40.73,2017.02,Two year,Fiber optic,No,Electronic check,0
CUST-001755,22,15.0,327.14,Two year,Fiber optic,No,Credit card,0
CUST-001756,25,81.22,2096.84,Month-to-month,DSL,No,Electronic check,0
CUST-001757,43,128.6,5899.1,Month-to-month,DSL,No,Credit card,1
CUST-001758,41,106.69,4686.9,One year,Fiber optic,No,Electronic check,1
CUST-001759,41,57.28,2476.97,Two year,Fiber optic,Yes,Bank transfer,0
CUST-001760,27,65.27,1786.43,One year,Fiber optic,No,Bank transfer,0
CUST-001761,29,91.63,2829.06,Month-to-month,No,No,Mailed check,1
CUST-001762,0,98.66,103.25,One year,Fiber optic,No,Bank transfer,0
CUST-001763,43,54.69,2294.39,One year,DSL,No,Electronic check,0
CUST-001764,41,66.03,2957.51,One year,Fiber optic,No,Credit card,0
CUST-001765,67,74.02,5282.89,Two year,DSL,Yes,Electronic check,0
CUST-001766,36,81.62,2907.77,One year,DSL,No,Bank transfer,0
CUST-001767,33,61.01,2170.19,One year,Fiber optic,No,Electronic check,1
CUST-001768,4,61.4,319.47,One year,DSL,No,Bank transfer,1
CUST-001769,14,106.39,1663.84,One year,DSL,No,Mailed check,0
CUST-001770,24,101.29,2731.67,Month-to-month,No,No,Mailed check,0
CUST-001771,27,79.32,2219.86,Month-to-month,Fiber optic,No,Electronic check,1
CUST-001772,26,116.57,3199.65,One year,No,No,Electronic check,0
CUST-001773,28,53.41,1344.45,One year,No,No,Mailed check,0
CUST-001774,55,113.69,6721.79,Month-to-month,DSL,No,Bank transfer,0
CUST-001775,9,81.28,854.19,Month-to-month,Fiber optic,Yes,Bank transfer,1
CUST-001776,23,150.0,3844.09,One year,Fiber optic,No,Mailed check,1
CUST-001777,11,29.23,334.28,One year,Fiber optic,No,Bank transfer,0
CUST-001778,22,44.32,1068.38,Month-to-month,DSL,No,Electronic check,1
CUST-001779,49,77.56,4075.74,Month-to-month,DSL,Yes,Bank transfer,0
CUST-001780,3,76.92,297.65,Month-to-month,DSL,No,Bank transfer,1
CUST-001781,24,123.5,3250.62,Two year,Fiber optic,No,Electronic check,0
CUST-001782,1,44.95,91.98,Two year,DSL,Yes,Electronic check,1
CUST-001783,68,92.15,5818.37,One year,Fiber optic,No,Bank transfer,0
CUST-001784,52,99.87,5448.01,Month-to-month,No,No,Bank transfer,1
CUST-001785,17,86.14,1491.03,One year,Fiber optic,Yes,Credit card,0
CUST-001786,14,36.17,497.09,Month-to-month,Fiber optic,No,Mailed check,1
CUST-001787,7,107.23,873.58,Two year,DSL,No,Mailed check,0
CUST-001788,34,101.88,3554.14,Month-to-month,No,No,Mailed check,0
CUST-001789,54,82.99,4884.69,Month-to-month,Fiber optic,No,Credit card,0
CUST-001790,42,71.13,3086.4,One year,Fiber optic,No,Mailed check,0
CUST-001791,63,71.78,4772.96,Month-to-month,No,No,Mailed check,1
CUST-001792,24,62.64,1605.79,One year,DSL,No,Mailed check,0
CUST-001793,20,84.22,1858.98,One year,Fiber optic,Yes,Bank transfer,0
CUST-001794,34,65.93,2205.41,Month-to-month,DSL,No,Bank transfer,0
CUST-001795,14,39.54,599.05,Month-to-month,DSL,No,Mailed check,1
CUST-001796,70,33.54,2364.74,One year,Fiber optic,No,Mailed check,0
CUST-001797,13,42.44,613.56,Two year,Fiber optic,No,Bank transfer,0
CUST-001798,34,71.66,2540.32,Month-to-month,DSL,No,Mailed check,0
CUST-001799,37,64.19,2364.38,Month-to-month,Fiber optic,No,Credit card,1
CUST-001800,4,71.46,351.26,One year,No,No,Bank transfer,0
CUST-001801,33,80.02,2945.09,Month-to-month,No,Yes,Mailed check,0
CUST-001802,32,46.18,1394.85,One year,DSL,No,Electronic check,0
CUST-001803,18,108.97,2143.86,One year,Fiber optic,No,Credit card,0
CUST-001804,9,56.97,605.05,Month-to-month,DSL,No,Bank transfer,1
CUST-001805,3,52.0,214.01,One year,Fiber optic,No,Credit card,1
CUST-001806,0,79.47,87.3,Month-to-month,Fiber optic,Yes,Bank transfer,1
CUST-001807,34,15.0,549.64,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-001808,6,41.28,294.54,One year,DSL,Yes,Electronic check,0
CUST-001809,69,94.43,6455.99,Two year,Fiber optic,Yes,Electronic check,0
CUST-001810,17,15.0,275.44,One year,DSL,No,Bank transfer,0
CUST-001811,46,98.53,4788.62,Month-to-month,DSL,No,Electronic check,1
CUST-001812,48,110.33,5407.32,One year,Fiber optic,Yes,Credit card,1
CUST-001813,35,53.92,1868.9,Month-to-month,DSL,No,Credit card,1
CUST-001814,63,73.75,4436.07,Month-to-month,Fiber optic,Yes,Bank transfer,1
CUST-001815,7,98.57,795.89,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-001816,16,51.0,802.77,Month-to-month,Fiber optic,No,Mailed check,0
CUST-001817,18,91.03,1688.85,Month-to-month,Fiber optic,No,Credit card,0
CUST-001818,9,44.87,394.1,Two year,Fiber optic,No,Electronic check,0
CUST-001819,21,50.67,1161.21,Month-to-month,No,Yes,Mailed check,0
CUST-001820,22,41.02,997.9,Two year,DSL,No,Bank transfer,0
CUST-001821,55,75.28,4232.29,One year,Fiber optic,Yes,Credit card,0
CUST-001822,21,99.74,2395.19,Month-to-month,Fiber optic,No,Electronic check,1
CUST-001823,63,59.48,4062.94,Month-to-month,DSL,No,Credit card,0
CUST-001824,55,26.86,1540.39,Month-to-month,DSL,No,Mailed check,0
CUST-001825,64,32.52,2101.76,Month-to-month,DSL,No,Credit card,0
CUST-001826,7,76.84,603.97,One year,Fiber optic,No,Mailed check,1
CUST-001827,70,120.32,8783.24,Two year,Fiber optic,No,Bank transfer,0
CUST-001828,44,76.81,3432.12,Two year,Fiber optic,Yes,Electronic check,0
CUST-001829,70,53.39,3894.82,Month-to-month,Fiber optic,No,Electronic check,0
CUST-001830,25,87.99,2358.82,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-001831,68,57.82,3943.45,Month-to-month,DSL,Yes,Bank transfer,0
CUST-001832,42,53.65,2433.41,Two year,Fiber optic,Yes,Mailed check,0
CUST-001833,5,36.25,214.99,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-001834,29,107.25,3221.04,Month-to-month,DSL,Yes,Credit card,1
CUST-001835,9,15.0,142.67,One year,DSL,No,Mailed check,0
CUST-001836,67,88.94,5965.8,One year,DSL,No,Bank transfer,0
CUST-001837,21,51.09,1245.21,Month-to-month,No,No,Electronic check,1
CUST-001838,16,52.69,855.4,One year,DSL,No,Bank transfer,0
CUST-001839,39,115.77,4732.13,Month-to-month,DSL,No,Credit card,0
CUST-001840,30,43.58,1320.16,Month-to-month,DSL,No,Bank transfer,0
CUST-001841,6,44.6,277.63,Month-to-month,DSL,Yes,Electronic check,1
CUST-001842,58,61.09,3704.93,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-001843,60,77.42,4591.03,Two year,Fiber optic,No,Mailed check,0
CUST-001844,53,51.74,2838.77,Month-to-month,Fiber optic,No,Electronic check,1
CUST-001845,44,17.78,839.89,One year,No,No,Bank transfer,0
CUST-001846,28,39.03,1145.12,Month-to-month,DSL,Yes,Mailed check,0
CUST-001847,39,103.44,4205.52,One year,Fiber optic,No,Credit card,0
CUST-001848,37,67.24,2444.36,Two year,Fiber optic,No,Credit card,0
CUST-001849,11,78.53,975.7,Month-to-month,Fiber optic,Yes,Bank transfer,1
CUST-001850,5,57.16,339.69,Two year,No,No,Bank transfer,0
CUST-001851,18,45.22,773.25,One year,DSL,No,Mailed check,0
CUST-001852,32,115.33,3963.21,One year,Fiber optic,No,Electronic check,1
CUST-001853,11,59.35,752.6,Month-to-month,Fiber optic,No,Electronic check,1
CUST-001854,7,51.7,444.22,One year,DSL,No,Mailed check,0
CUST-001855,61,97.88,6727.54,Month-to-month,No,No,Mailed check,0
CUST-001856,26,43.33,1215.14,Two year,DSL,Yes,Credit card,0
CUST-001857,42,47.16,2079.91,Two year,DSL,No,Mailed check,0
CUST-001858,37,65.31,2617.12,Month-to-month,Fiber optic,No,Electronic check,0
CUST-001859,52,65.01,3292.63,Two year,Fiber optic,No,Credit card,0
CUST-001860,53,72.79,3601.98,Two year,No,Yes,Credit card,0
CUST-001861,21,127.75,2743.47,One year,No,No,Mailed check,0
CUST-001862,61,75.09,4952.73,Month-to-month,DSL,No,Electronic check,0
CUST-001863,26,15.0,391.61,Month-to-month,Fiber optic,No,Electronic check,0
CUST-001864,60,74.79,4668.34,Month-to-month,No,Yes,Bank transfer,0
CUST-001865,29,66.14,2040.97,Month-to-month,DSL,No,Credit card,1
CUST-001866,7,66.3,536.91,Two year,Fiber optic,Yes,Mailed check,0
CUST-001867,54,72.38,3726.51,Month-to-month,No,No,Electronic check,0
CUST-001868,2,64.14,195.72,One year,DSL,No,Mailed check,0
CUST-001869,55,63.42,3476.75,One year,No,Yes,Electronic check,1
CUST-001870,3,83.39,361.97,One year,Fiber optic,No,Mailed check,0
CUST-001871,14,48.74,772.62,Month-to-month,No,No,Mailed check,0
CUST-001872,43,36.57,1577.98,One year,Fiber optic,No,Bank transfer,0
CUST-001873,67,150.0,11100.53,One year,Fiber optic,No,Electronic check,0
CUST-001874,29,43.52,1328.17,One year,Fiber optic,No,Mailed check,0
CUST-001875,8,68.0,560.88,Month-to-month,DSL,No,Electronic check,1
CUST-001876,16,20.13,340.87,One year,Fiber optic,Yes,Mailed check,0
CUST-001877,64,68.49,4816.14,Month-to-month,No,No,Credit card,0
CUST-001878,52,37.0,1880.78,One year,No,No,Bank transfer,0
CUST-001879,7,51.73,412.39,Month-to-month,No,No,Credit card,0
CUST-001880,27,96.35,2514.42,Month-to-month,Fiber optic,No,Electronic check,1
CUST-001881,19,79.16,1488.12,Two year,Fiber optic,No,Credit card,0
CUST-001882,12,82.05,1022.19,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-001883,60,15.0,858.85,Two year,Fiber optic,Yes,Bank transfer,0
CUST-001884,44,120.11,5237.73,Two year,Fiber optic,Yes,Credit card,0
CUST-001885,12,29.24,413.21,Month-to-month,DSL,Yes,Electronic check,0
CUST-001886,46,110.86,5200.87,Month-to-month,DSL,No,Bank transfer,1
CUST-001887,29,95.65,2982.09,Month-to-month,Fiber optic,No,Credit card,1
CUST-001888,4,82.32,434.06,Two year,DSL,Yes,Electronic check,0
CUST-001889,32,39.35,1226.6,One year,DSL,No,Mailed check,0
CUST-001890,13,69.55,933.19,Month-to-month,DSL,Yes,Mailed check,0
CUST-001891,17,50.87,950.77,Month-to-month,No,No,Electronic check,1
CUST-001892,63,65.87,4082.06,Month-to-month,No,No,Electronic check,0
